date,LHX,ENB,CRM,vwretd
2017-09-29,0.005575,0.007465,0.008855,0.003328
2017-10-02,0.008581,-0.002151,0.005566,0.004542
2017-10-03,0.003765,0.005269,0.015116,0.002500
2017-10-04,0.005176,-0.003812,0.001678,0.000781
2017-10-05,0.005895,-0.008132,0.002199,0.004770
2017-10-06,0.006455,-0.003617,0.006163,-0.000977
2017-10-09,0.001622,-0.004840,-0.000519,-0.001988
2017-10-10,0.001398,0.005837,-0.009141,0.002717
2017-10-11,-0.000514,0.008462,0.006500,0.001950
2017-10-12,0.004559,-0.005274,0.007603,-0.001538
2017-10-13,-0.000439,0.000000,0.002067,0.000886
2017-10-16,-0.004833,0.000482,0.002166,0.001013
2017-10-17,0.001398,-0.005059,-0.004426,-0.000188
2017-10-18,-0.009185,-0.020339,-0.002895,0.000987
2017-10-19,0.005711,-0.003213,0.007777,-0.000131
2017-10-20,0.008259,-0.025291,0.017594,0.004204
2017-10-23,0.000658,-0.006614,-0.004651,-0.004272
2017-10-24,0.001023,-0.004866,0.002235,0.001655
2017-10-25,-0.002921,-0.021873,0.009426,-0.005407
2017-10-26,-0.005126,-0.001315,0.004619,0.001500
2017-10-27,0.004932,0.012118,0.006497,0.007589
2017-10-30,-0.006519,0.004165,0.000000,-0.003392
2017-10-31,0.027131,-0.003110,0.016286,0.002030
2017-11-01,-0.015576,-0.003640,-0.003811,0.000748
2017-11-02,-0.000364,-0.042015,0.006376,0.000340
2017-11-03,0.016849,-0.000545,0.001072,0.002852
2017-11-06,-0.003013,0.003543,-0.002823,0.002097
2017-11-07,0.002734,-0.002988,0.002929,-0.001835
2017-11-08,0.013776,0.002179,0.022488,0.001385
2017-11-09,-0.026400,-0.004077,-0.013615,-0.003602
2017-11-10,0.008723,-0.004367,0.015830,-0.000272
2017-11-13,0.001513,-0.007127,0.005131,0.000195
2017-11-14,0.002662,-0.021261,0.004254,-0.002560
2017-11-15,-0.002655,-0.012868,-0.007531,-0.004852
2017-11-16,0.014032,-0.000579,0.015176,0.009334
2017-11-17,-0.003634,0.019130,0.005139,-0.000921
2017-11-20,0.014874,0.020193,-0.001952,0.001805
2017-11-21,0.014656,0.025927,0.013318,0.006542
2017-11-22,-0.010278,0.004891,-0.018107,-0.000064
2017-11-24,0.009964,0.004868,0.002995,0.002145
2017-11-27,-0.003057,-0.023950,-0.005320,-0.001546
2017-11-28,0.004878,-0.000276,-0.001126,0.008835
2017-11-29,-0.006796,-0.017374,-0.027522,-0.000731
2017-11-30,0.008937,0.058378,0.007631,0.007237
2017-12-01,-0.011349,0.015381,-0.004697,-0.001124
2017-12-04,-0.008190,0.000522,-0.038332,-0.001749
2017-12-05,0.006281,0.002088,0.008413,-0.004180
2017-12-06,-0.000421,-0.006512,0.022147,-0.001387
2017-12-07,0.004771,0.008128,0.011174,0.004019
2017-12-08,0.000349,-0.002861,-0.006054,0.005050
2017-12-11,-0.004258,0.005477,0.010634,0.002781
2017-12-12,-0.008553,-0.004669,-0.008322,0.000744
2017-12-13,0.003677,0.007037,0.002604,0.000541
2017-12-14,-0.004720,0.000776,0.002886,-0.004374
2017-12-15,0.019962,0.001293,0.011896,0.007951
2017-12-18,-0.009855,0.009039,-0.003792,0.006749
2017-12-19,-0.000701,-0.006143,-0.007804,-0.003411
2017-12-20,-0.001613,-0.007726,-0.008345,-0.000103
2017-12-21,0.003161,0.003374,0.002225,0.002510
2017-12-22,-0.000070,-0.000776,-0.009554,-0.000161
2017-12-26,-0.004062,0.004401,-0.000877,-0.000171
2017-12-27,0.007173,0.002577,0.001073,0.000848
2017-12-28,0.000000,0.007969,0.001364,0.002503
2017-12-29,-0.010962,-0.002550,-0.005448,-0.004750
2018-01-02,0.002965,0.026336,0.021324,0.008505
2018-01-03,0.005279,0.006726,0.008428,0.005856
2018-01-04,-0.002731,0.008909,0.013202,0.004001
2018-01-05,0.009198,-0.000736,0.013311,0.005804
2018-01-08,0.018506,-0.000246,0.007031,0.001816
2018-01-09,-0.005328,-0.012030,0.002664,0.000921
2018-01-10,-0.003228,-0.026839,-0.003207,-0.001506
2018-01-11,0.001033,0.008427,0.002757,0.008295
2018-01-12,0.013145,0.006331,0.010449,0.006082
2018-01-16,-0.009782,0.001006,-0.012246,-0.004432
2018-01-17,0.012623,0.000754,0.010561,0.008575
2018-01-18,-0.012668,-0.002261,0.015722,-0.002002
2018-01-19,0.001029,-0.008308,0.001432,0.005419
2018-01-22,-0.018507,0.006347,0.008577,0.007587
2018-01-23,-0.005447,-0.003784,0.003100,0.002623
2018-01-24,0.004845,0.000253,-0.003444,-0.000901
2018-01-25,0.009574,-0.022279,-0.007887,0.000076
2018-01-26,0.011629,-0.011134,0.015541,0.009965
2018-01-29,0.007116,-0.015973,-0.003518,-0.006914
2018-01-30,0.061961,-0.020490,-0.009444,-0.010195
2018-01-31,0.019641,-0.004890,0.014969,0.000149
2018-02-01,-0.010666,-0.021021,-0.010271,-0.000265
2018-02-02,-0.011289,-0.032348,-0.017385,-0.020867
2018-02-05,-0.049391,-0.009510,-0.028254,-0.038014
2018-02-06,0.002969,0.019494,0.017836,0.015314
2018-02-07,0.027920,0.003425,0.004381,-0.004174
2018-02-08,-0.019308,-0.023322,-0.054702,-0.034694
2018-02-09,0.021223,-0.009319,0.028357,0.012281
2018-02-12,-0.001503,0.020870,0.014676,0.013221
2018-02-13,0.001505,0.008638,-0.007923,0.002897
2018-02-14,0.012743,-0.005625,0.012350,0.014362
2018-02-15,0.008131,0.007289,0.037608,0.011112
2018-02-16,0.002752,-0.008104,-0.002298,0.000368
2018-02-20,0.002234,-0.005544,0.013202,-0.006285
2018-02-21,0.007388,0.000880,0.001137,-0.004405
2018-02-22,-0.001138,-0.018470,-0.012928,0.000219
2018-02-23,0.005127,0.008363,0.017345,0.014656
2018-02-26,0.004660,0.004739,0.014701,0.009999
2018-02-27,-0.003259,-0.027417,-0.001543,-0.012554
2018-02-28,-0.018048,-0.035465,-0.001889,-0.011036
2018-03-01,-0.021005,-0.000314,0.027355,-0.010788
2018-03-02,0.006476,-0.010374,0.020849,0.005872
2018-03-05,0.002600,0.002859,0.004757,0.010129
2018-03-06,0.002658,0.006335,0.016163,0.004148
2018-03-07,0.010733,-0.010702,0.006828,0.000450
2018-03-08,-0.000128,0.014317,0.008218,0.003647
2018-03-09,0.012713,0.004078,0.008310,0.015750
2018-03-12,0.001902,0.020306,-0.004945,-0.000151
2018-03-13,0.000506,0.007042,-0.000394,-0.006180
2018-03-14,-0.003289,0.006081,0.009942,-0.004591
2018-03-15,0.003808,-0.049260,-0.006016,-0.002203
2018-03-16,-0.010558,0.002543,-0.009825,0.002435
2018-03-19,-0.000511,-0.026633,-0.007859,-0.012909
2018-03-20,0.015278,-0.025081,0.001120,0.001338
2018-03-21,0.006233,0.040094,-0.027334,0.000421
2018-03-22,-0.032789,-0.016062,-0.030074,-0.023890
2018-03-23,0.016950,-0.023506,-0.030583,-0.019286
2018-03-26,0.031045,0.001337,0.039675,0.024231
2018-03-27,-0.010613,0.016361,-0.043372,-0.016562
2018-03-28,-0.003555,-0.002628,-0.008172,-0.002589
2018-03-29,0.009388,0.036561,0.030298,0.013458
2018-04-02,-0.010231,-0.027963,-0.008598,-0.021354
2018-04-03,0.000438,-0.009153,0.010321,0.011507
2018-04-04,0.016218,0.019136,0.025667,0.010361
2018-04-05,0.012570,0.019424,-0.003683,0.007405
2018-04-06,-0.020021,-0.008257,-0.024698,-0.019971
2018-04-09,0.011115,0.012488,0.009388,0.002849
2018-04-10,-0.002702,0.014864,0.019626,0.016406
2018-04-11,-0.003264,-0.005921,-0.002762,-0.003796
2018-04-12,0.005560,0.001567,0.018798,0.006932
2018-04-13,-0.006574,0.003443,-0.019687,-0.003070
2018-04-16,0.021584,0.016531,0.003361,0.008002
2018-04-17,0.010776,0.011967,0.032996,0.010291
2018-04-18,0.007906,0.003639,0.008999,0.001626
2018-04-19,0.003447,-0.033837,-0.003214,-0.005395
2018-04-20,-0.005093,-0.024078,-0.009995,-0.007464
2018-04-23,0.005952,-0.006408,-0.007572,-0.000446
2018-04-24,-0.024734,-0.052241,-0.032899,-0.011375
2018-04-25,-0.022206,-0.004083,-0.004751,0.000773
2018-04-26,-0.008749,0.005125,0.029918,0.009015
2018-04-27,-0.010016,0.012916,-0.005048,0.000715
2018-04-30,-0.010939,0.015772,0.006405,-0.007258
2018-05-01,-0.029664,0.011563,0.017522,0.002191
2018-05-02,-0.033074,0.001633,-0.002356,-0.005574
2018-05-03,0.003680,0.007499,0.012946,-0.002256
2018-05-04,0.017244,0.015534,0.005707,0.012299
2018-05-07,0.000267,0.005736,0.014786,0.004128
2018-05-08,0.027088,-0.011407,0.014019,0.000407
2018-05-09,0.009419,0.029167,0.007612,0.008609
2018-05-10,0.008495,0.031454,0.006860,0.008627
2018-05-11,-0.000383,0.019324,0.000077,0.001549
2018-05-14,-0.009448,0.000417,-0.022506,0.000775
2018-05-15,-0.001869,-0.005414,0.003446,-0.005764
2018-05-16,-0.007619,-0.011188,0.004995,0.004811
2018-05-17,-0.005595,0.009174,-0.021123,0.000295
2018-05-18,0.006935,-0.025455,0.007219,-0.002228
2018-05-21,0.003704,-0.006841,-0.004647,0.006987
2018-05-22,-0.024212,-0.011584,-0.007359,-0.003453
2018-05-23,0.021230,0.006335,0.021126,0.002289
2018-05-24,-0.000130,-0.005981,0.005075,-0.001827
2018-05-25,-0.006562,-0.010766,-0.006059,-0.002208
2018-05-29,-0.013342,-0.020487,-0.008440,-0.009951
2018-05-30,0.012528,0.017320,0.019073,0.013096
2018-05-31,-0.011195,-0.001927,0.000232,-0.006490
2018-06-01,0.014754,-0.010943,0.009201,0.009646
2018-06-04,0.001375,0.014318,0.016319,0.004526
2018-06-05,0.000327,0.010587,0.011082,0.001474
2018-06-06,0.003465,-0.016825,0.010662,0.007987
2018-06-07,-0.003258,0.010333,-0.019476,-0.001115
2018-06-08,0.010916,0.001278,0.004665,0.002985
2018-06-11,-0.002716,0.029684,0.003370,0.001520
2018-06-12,-0.012125,0.006200,0.017017,0.001944
2018-06-13,-0.000788,-0.001540,0.001761,-0.003612
2018-06-14,-0.015042,0.005862,0.013993,0.002641
2018-06-15,-0.004802,-0.017485,0.000000,-0.001637
2018-06-18,0.000268,0.008742,0.010043,-0.000751
2018-06-19,-0.025591,-0.018880,-0.002003,-0.004079
2018-06-20,-0.001513,0.001577,-0.004157,0.002734
2018-06-21,-0.014322,-0.015433,-0.007629,-0.006898
2018-06-22,0.003842,0.015035,-0.020815,0.002282
2018-06-25,0.002923,-0.014182,-0.013480,-0.014414
2018-06-26,0.001180,0.028133,0.017193,0.002922
2018-06-27,-0.003257,-0.014925,-0.016681,-0.009748
2018-06-28,0.006536,0.045139,0.014262,0.005631
2018-06-29,-0.001520,0.077922,0.009473,0.001584
2018-07-02,0.009894,-0.019333,0.029545,0.002185
2018-07-03,-0.001439,0.005429,-0.018443,-0.002892
2018-07-05,-0.012280,-0.002558,0.014002,0.008475
2018-07-06,0.002292,0.014530,0.011662,0.008390
2018-07-09,0.011434,-0.003931,0.002546,0.008401
2018-07-10,0.003357,0.009022,0.004867,0.002293
2018-07-11,-0.011404,-0.010618,0.019656,-0.007407
2018-07-12,0.019134,0.011861,0.020034,0.008241
2018-07-13,0.009150,-0.006977,-0.003712,0.000713
2018-07-16,0.004567,-0.006183,-0.004403,-0.001830
2018-07-17,0.013840,-0.024321,0.000408,0.003883
2018-07-18,0.003363,-0.008406,0.005577,0.002471
2018-07-19,-0.010647,0.030108,-0.004600,-0.002465
2018-07-20,0.002458,-0.017877,-0.001971,-0.001024
2018-07-23,-0.004771,-0.001445,0.004698,0.001025
2018-07-24,0.005327,0.007234,-0.010572,0.001977
2018-07-25,0.002517,0.003734,0.019658,0.008264
2018-07-26,0.012487,0.006010,-0.008732,-0.001558
2018-07-27,0.004111,-0.005974,-0.024802,-0.007646
2018-07-30,-0.022680,0.010590,-0.040859,-0.005580
2018-07-31,0.096815,0.003398,-0.006375,0.005536
2018-08-01,-0.006184,-0.004798,0.003864,-0.001296
2018-08-02,-0.002989,0.005389,0.025131,0.005511
2018-08-03,-0.006486,0.014104,-0.000709,0.003274
2018-08-06,0.001601,0.015577,0.011841,0.003857
2018-08-07,0.009161,-0.017529,0.012122,0.002255
2018-08-08,0.002132,-0.002788,0.005054,-0.000270
2018-08-09,0.000547,0.011742,0.004478,-0.000291
2018-08-10,-0.007960,-0.008566,-0.002126,-0.006335
2018-08-13,-0.004349,-0.005017,-0.007285,-0.004685
2018-08-14,0.014457,0.008976,0.014676,0.006617
2018-08-15,-0.012735,-0.012109,-0.010439,-0.009080
2018-08-16,0.006511,-0.005131,0.004757,0.008016
2018-08-17,0.004882,0.032378,-0.004872,0.003866
2018-08-20,0.003340,0.005273,0.004758,0.002833
2018-08-21,0.005690,-0.009111,-0.001235,0.003128
2018-08-22,-0.014746,0.008080,0.006390,0.000730
2018-08-23,-0.009896,-0.004975,0.009354,-0.002437
2018-08-24,0.007095,-0.012778,0.030237,0.006245
2018-08-27,0.007658,0.001407,-0.004071,0.007157
2018-08-28,0.001094,-0.016297,0.008637,0.000006
2018-08-29,0.000000,-0.003428,0.011831,0.005183
2018-08-30,-0.013300,-0.003726,-0.017183,-0.004428
2018-08-31,0.000246,-0.016974,0.003549,0.000301
2018-09-04,-0.000861,-0.001756,0.003471,-0.002248
2018-09-05,0.001909,0.015245,-0.029763,-0.003502
2018-09-06,-0.002920,-0.010684,0.001211,-0.003967
2018-09-07,-0.008296,-0.007005,0.010750,-0.002371
2018-09-10,0.006243,-0.007937,0.005916,0.002274
2018-09-11,0.000869,0.016889,0.010045,0.003230
2018-09-12,0.002231,-0.004662,0.016553,0.000829
2018-09-13,0.011071,-0.000878,0.018086,0.004324
2018-09-14,0.007647,-0.007032,-0.004362,0.000904
2018-09-17,0.010503,0.011508,-0.016319,-0.005975
2018-09-18,0.009492,0.007293,0.006971,0.005494
2018-09-19,-0.014938,0.002317,-0.019872,0.000524
2018-09-20,-0.017279,-0.006068,0.017005,0.007850
2018-09-21,0.009959,0.000872,0.000129,-0.001043
2018-09-24,-0.012296,-0.017717,0.020962,-0.003703
2018-09-25,0.015716,-0.020402,0.000567,-0.000509
2018-09-26,0.002670,-0.021431,-0.003399,-0.004024
2018-09-27,0.011800,0.000000,0.013263,0.002401
2018-09-28,0.012022,-0.004010,-0.008727,0.000090
2018-10-01,-0.003782,0.027563,0.005219,0.001786
2018-10-02,-0.000415,0.005425,-0.016264,-0.002262
2018-10-03,0.003501,0.012890,0.011700,0.001625
2018-10-04,-0.002780,0.003255,-0.026399,-0.009310
2018-10-05,-0.006286,-0.005605,0.001098,-0.006058
2018-10-08,-0.001313,-0.000297,-0.041401,-0.001348
2018-10-09,-0.006275,0.000000,-0.001009,-0.001788
2018-10-10,-0.033917,-0.030564,-0.071987,-0.031351
2018-10-11,-0.040025,-0.025406,0.010377,-0.018802
2018-10-12,0.004215,0.004397,0.053864,0.012278
2018-10-15,0.118680,0.010632,-0.032643,-0.003655
2018-10-16,0.001616,0.033106,0.038676,0.021470
2018-10-17,-0.011295,-0.029350,-0.002916,-0.001386
2018-10-18,-0.005071,-0.001234,-0.028365,-0.014622
2018-10-19,-0.010369,0.009886,-0.016452,-0.001816
2018-10-22,0.016338,-0.014989,0.017510,-0.003901
2018-10-23,-0.015027,0.004037,-0.016020,-0.005977
2018-10-24,-0.040861,-0.025054,-0.052609,-0.030628
2018-10-25,-0.007213,-0.010470,0.056581,0.017448
2018-10-26,-0.001180,0.002244,-0.037500,-0.015512
2018-10-29,-0.087976,-0.024632,-0.033427,-0.006987
2018-10-30,0.028359,-0.000328,0.009008,0.015604
2018-10-31,-0.014186,0.020669,0.038360,0.010455
2018-11-01,0.008742,0.018001,0.017123,0.013011
2018-11-02,-0.019865,-0.007894,-0.020059,-0.004779
2018-11-05,0.017139,0.028644,-0.009869,0.004439
2018-11-06,0.006754,0.024752,-0.011001,0.005704
2018-11-07,0.016804,0.001510,0.058529,0.019256
2018-11-08,-0.010321,-0.008140,0.000564,-0.002936
2018-11-09,0.010758,-0.002128,-0.034891,-0.009721
2018-11-12,-0.028993,0.001218,-0.046889,-0.018878
2018-11-13,0.011634,-0.007301,0.012720,-0.001188
2018-11-14,-0.006780,0.001439,-0.021262,-0.006557
2018-11-15,0.010843,0.003109,0.024275,0.010788
2018-11-16,-0.000795,0.005268,0.000453,0.002082
2018-11-19,-0.018620,0.024661,-0.087061,-0.016575
2018-11-20,-0.010871,-0.007521,-0.002810,-0.017946
2018-11-21,-0.006929,0.014550,0.024198,0.006220
2018-11-23,0.002625,-0.043621,-0.012622,-0.005560
2018-11-26,0.004064,0.008747,0.035893,0.014598
2018-11-27,-0.034166,-0.008981,0.008939,0.000513
2018-11-28,0.020031,0.010937,0.102713,0.022306
2018-11-29,-0.003273,0.022566,-0.006542,-0.001759
2018-11-30,-0.001258,-0.010580,0.021758,0.006818
2018-12-03,-0.001049,0.021998,0.009737,0.011443
2018-12-04,-0.026331,-0.017638,-0.034062,-0.031761
2018-12-06,0.005106,-0.016433,0.020253,-0.001887
2018-12-07,-0.002505,-0.012067,-0.043010,-0.021063
2018-12-10,0.029053,-0.016599,0.009710,-0.000255
2018-12-11,0.010666,0.002866,-0.003497,-0.000717
2018-12-12,0.014071,0.008574,0.024125,0.006327
2018-12-13,0.009659,0.016058,0.007495,-0.002157
2018-12-14,0.000202,-0.009916,-0.029049,-0.017100
2018-12-17,-0.017243,-0.023787,-0.045315,-0.020886
2018-12-18,-0.020287,-0.015069,0.011389,-0.000164
2018-12-19,-0.031410,0.019531,-0.008767,-0.014833
2018-12-20,-0.028312,-0.008621,-0.026151,-0.015372
2018-12-21,-0.044076,-0.009340,-0.037736,-0.020591
2018-12-24,-0.010497,-0.050065,-0.012855,-0.024166
2018-12-26,0.007622,0.035592,0.078381,0.046860
2018-12-27,0.026593,0.004627,0.033323,0.006822
2018-12-28,-0.003494,0.016776,-0.003846,0.000154
2018-12-31,0.026452,0.005500,0.017003,0.008318
2019-01-02,-0.011214,0.016088,-0.010367,0.001796
2019-01-03,-0.023209,0.005383,-0.037993,-0.021043
2019-01-04,0.022068,0.027402,0.057976,0.033410
2019-01-07,0.006545,0.027284,0.030878,0.009202
2019-01-08,-0.000374,0.020591,0.024610,0.010269
2019-01-09,-0.002841,0.008187,0.001853,0.006199
2019-01-10,0.011473,0.006381,0.007192,0.004474
2019-01-11,0.014975,-0.004611,0.003469,-0.000152
2019-01-14,0.008254,0.007527,-0.010166,-0.005465
2019-01-15,0.005433,0.022701,0.021499,0.009839
2019-01-16,-0.015995,0.000000,-0.004357,0.003177
2019-01-17,0.015230,0.002248,0.008617,0.007082
2019-01-18,0.029787,0.012055,0.017955,0.012032
2019-01-22,-0.024723,-0.012188,-0.023343,-0.014150
2019-01-23,0.020610,-0.001402,0.005371,0.001313
2019-01-24,-0.001337,-0.000281,-0.019232,0.002789
2019-01-25,0.010921,0.013764,0.019541,0.009553
2019-01-28,-0.005506,-0.000831,-0.016095,-0.006493
2019-01-29,0.087813,0.010815,-0.014593,-0.000918
2019-01-30,-0.002062,0.002469,0.027414,0.014357
2019-01-31,-0.011104,0.002189,0.018839,0.008467
2019-02-01,0.003852,0.010377,0.025663,0.001418
2019-02-04,0.022501,0.011892,0.011869,0.006692
2019-02-05,0.003625,0.005075,0.008052,0.004392
2019-02-06,-0.001014,-0.005049,-0.005409,-0.002529
2019-02-07,-0.001332,-0.010417,-0.020237,-0.008815
2019-02-08,0.017341,-0.025641,0.011231,0.000651
2019-02-11,0.003122,0.005540,0.020680,0.001262
2019-02-12,0.008839,-0.017355,0.018010,0.012367
2019-02-13,-0.000740,0.006728,-0.014681,0.002782
2019-02-14,0.001729,0.009683,-0.005798,-0.001423
2019-02-15,0.015779,0.003361,-0.002634,0.010835
2019-02-19,-0.001274,0.013121,0.009808,0.002351
2019-02-20,0.003706,0.011573,-0.012888,0.002105
2019-02-21,-0.003813,0.007083,0.006875,-0.003534
2019-02-22,0.007960,0.001082,0.010524,0.006367
2019-02-25,-0.012057,-0.003783,0.000310,0.001355
2019-02-26,-0.009397,0.010035,0.010164,-0.001496
2019-02-27,-0.001786,0.000537,0.000736,0.000503
2019-02-28,0.017772,-0.007246,0.003249,-0.002832
2019-03-01,-0.000849,0.007029,0.005377,0.006074
2019-03-04,-0.008860,-0.058792,-0.036650,-0.004235
2019-03-05,-0.005572,0.015973,-0.009653,-0.001320
2019-03-06,-0.011082,0.012633,-0.001147,-0.007768
2019-03-07,0.008063,0.010812,-0.007590,-0.007494
2019-03-08,0.003411,-0.014536,-0.003470,-0.001900
2019-03-11,0.008963,0.015586,0.016703,0.014348
2019-03-12,-0.011579,0.007673,0.003996,0.002743
2019-03-13,0.002665,0.005439,0.009666,0.006419
2019-03-14,-0.008222,0.002164,0.005381,-0.000989
2019-03-15,0.001496,-0.014305,0.005228,0.004549
2019-03-18,0.016306,0.009584,0.002724,0.004449
2019-03-19,-0.002082,0.004882,0.012226,-0.000676
2019-03-20,-0.012089,-0.000540,-0.002562,-0.003146
2019-03-21,0.007330,-0.006751,0.021038,0.010294
2019-03-22,-0.017821,-0.004622,-0.032644,-0.020352
2019-03-25,0.002888,-0.003005,-0.003839,-0.000328
2019-03-26,-0.000063,0.002466,-0.009199,0.007719
2019-03-27,-0.005134,0.001913,-0.026851,-0.004686
2019-03-28,0.006419,-0.000818,0.000387,0.004111
2019-03-29,-0.001376,-0.010101,0.020557,0.006019
2019-04-01,0.022478,0.003861,0.017743,0.011239
2019-04-02,-0.008573,0.005769,-0.004157,-0.000146
2019-04-03,-0.011736,0.006556,0.013146,0.002548
2019-04-04,0.014437,-0.000543,-0.025212,0.001939
2019-04-05,0.013493,0.003530,0.000252,0.005114
2019-04-08,-0.002979,0.003517,-0.000568,0.001042
2019-04-09,-0.005061,-0.006740,-0.009466,-0.006282
2019-04-10,-0.003003,-0.001900,0.020832,0.004781
2019-04-11,0.015551,0.010878,0.003058,-0.000123
2019-04-12,0.015858,0.008071,-0.000124,0.006427
2019-04-15,-0.012691,-0.005338,-0.003858,-0.001019
2019-04-16,0.002474,-0.004293,-0.008745,0.000713
2019-04-17,0.000241,0.000269,-0.021110,-0.003057
2019-04-18,-0.003069,0.001886,0.004184,0.001078
2019-04-22,-0.004769,0.003765,0.017757,0.000550
2019-04-23,0.016135,0.009108,0.015558,0.008919
2019-04-24,-0.006626,0.004248,-0.010358,-0.002067
2019-04-25,-0.009975,-0.001322,0.022123,-0.001464
2019-04-26,0.010319,-0.010058,0.017598,0.005368
2019-04-29,-0.007690,-0.002406,-0.003615,0.001457
2019-04-30,0.020161,-0.009917,-0.000060,0.000358
2019-05-01,0.066291,-0.002978,-0.019353,-0.007552
2019-05-02,-0.010519,-0.014391,-0.001973,-0.001670
2019-05-03,0.000619,0.009642,0.009331,0.010903
2019-05-06,0.003429,0.003001,-0.005143,-0.003819
2019-05-07,-0.010140,-0.005441,-0.034462,-0.016138
2019-05-08,0.015224,0.004650,-0.000255,-0.001604
2019-05-09,0.010034,-0.004901,-0.003506,-0.002762
2019-05-10,0.002870,0.008208,0.023223,0.004061
2019-05-13,-0.001266,0.011126,-0.042453,-0.024490
2019-05-14,0.003582,-0.007283,0.032125,0.008972
2019-05-15,0.007742,0.006312,-0.019042,0.005735
2019-05-16,0.008364,0.010363,0.022056,0.008466
2019-05-17,-0.003959,0.012955,-0.024672,-0.006777
2019-05-20,-0.003430,-0.004796,0.009122,-0.006482
2019-05-21,0.025953,0.005890,-0.001282,0.008936
2019-05-22,0.003036,-0.008517,0.011940,-0.003791
2019-05-23,0.001062,-0.006980,-0.024930,-0.012685
2019-05-24,-0.007744,0.012976,0.005205,0.002769
2019-05-28,-0.003207,0.001067,0.004401,-0.007504
2019-05-29,-0.002145,-0.010131,-0.014821,-0.006890
2019-05-30,0.003493,-0.009696,0.018118,0.001395
2019-05-31,0.002463,0.002720,-0.027303,-0.011731
2019-06-03,0.014264,-0.044481,-0.041675,-0.002132
2019-06-04,0.011798,0.014192,0.039352,0.020888
2019-06-05,0.029151,-0.004478,0.050593,0.006480
2019-06-06,-0.000051,-0.004217,0.005491,0.005135
2019-06-07,0.002630,0.002541,0.012303,0.009671
2019-06-10,-0.008224,-0.003098,-0.052583,0.004786
2019-06-11,-0.042782,-0.017797,-0.017279,-0.000587
2019-06-12,0.002976,-0.016969,0.007526,-0.001895
2019-06-13,0.005828,0.003803,0.000397,0.004882
2019-06-14,0.004056,0.004955,-0.008788,-0.002723
2019-06-17,0.007712,-0.006960,0.001867,0.001583
2019-06-18,0.022388,0.010222,0.001996,0.009988
2019-06-19,0.010236,0.009540,0.023574,0.003742
2019-06-20,0.005142,0.014318,0.019852,0.008794
2019-06-21,-0.010933,-0.007340,-0.002290,-0.002480
2019-06-24,0.000355,-0.001422,-0.027289,-0.002898
2019-06-25,-0.008211,-0.007690,-0.021106,-0.008983
2019-06-26,-0.022742,0.006315,-0.002009,-0.001030
2019-06-27,-0.009204,0.013691,0.011071,0.005851
2019-06-28,-0.001742,0.015194,0.006902,0.006661
2019-07-01,-0.058055,0.002494,0.015356,0.006666
2019-07-02,0.042773,-0.005806,0.000389,0.002012
2019-07-03,-0.007913,0.008065,0.009538,0.007696
2019-07-05,0.003581,0.003862,-0.006491,-0.001125
2019-07-08,-0.001514,-0.011267,-0.011450,-0.005365
2019-07-09,0.035629,0.016120,0.007460,0.001762
2019-07-10,0.007058,0.005197,0.015070,0.004054
2019-07-11,0.009553,0.003810,0.016830,0.001232
2019-07-12,0.006531,-0.010301,-0.005160,0.004673
2019-07-15,-0.021306,-0.005478,0.009932,-0.000159
2019-07-16,0.005325,-0.009915,-0.015784,-0.002952
2019-07-17,0.007270,0.004451,0.007064,-0.005594
2019-07-18,0.000876,0.004985,-0.001643,0.003364
2019-07-19,-0.003400,-0.012676,-0.007786,-0.005612
2019-07-22,0.007391,-0.002791,0.006061,0.002286
2019-07-23,-0.001898,-0.008676,-0.009195,0.006250
2019-07-24,0.017529,-0.012140,0.022400,0.006008
2019-07-25,0.013741,-0.040869,-0.002504,-0.006384
2019-07-26,-0.004186,0.001192,0.003891,0.007304
2019-07-29,0.007807,-0.006548,-0.023504,-0.002677
2019-07-30,-0.006902,-0.001498,0.004801,-0.001279
2019-07-31,0.038000,0.001800,-0.015673,-0.009979
2019-08-01,-0.013247,0.007487,-0.023884,-0.009219
2019-08-02,-0.002099,-0.004162,-0.033884,-0.007805
2019-08-05,-0.014822,-0.017015,-0.019767,-0.028423
2019-08-06,0.018521,-0.005163,-0.000140,0.011900
2019-08-07,0.011408,0.023199,-0.008123,0.001289
2019-08-08,0.033693,0.012530,0.015391,0.018530
2019-08-09,-0.013243,-0.003830,-0.003129,-0.007192
2019-08-12,-0.010822,-0.003253,-0.018484,-0.012019
2019-08-13,0.002436,0.019881,0.022456,0.013317
2019-08-14,-0.010056,-0.030628,-0.028913,-0.027826
2019-08-15,0.009051,0.009768,0.017249,0.001777
2019-08-16,0.006059,0.016324,0.012383,0.014891
2019-08-19,0.010338,0.002677,-0.001529,0.010675
2019-08-20,-0.002159,-0.011273,0.013016,-0.006749
2019-08-21,0.007479,0.015601,0.012643,0.007927
2019-08-22,-0.004062,-0.013589,0.005835,-0.001010
2019-08-23,-0.020721,-0.023360,0.022464,-0.024254
2019-08-26,0.013069,0.008586,0.023553,0.009977
2019-08-27,-0.005387,0.000304,-0.010120,-0.003859
2019-08-28,0.007792,0.003343,-0.011330,0.006323
2019-08-29,0.005563,0.009391,0.027004,0.012551
2019-08-30,-0.008861,0.004202,0.000898,0.000647
2019-09-03,-0.000615,0.000299,-0.021401,-0.007200
2019-09-04,0.014820,0.005677,-0.001768,0.010731
