PERMNO,date,vwretd
76932,2018-07-13,0.000713
76932,2018-07-16,-0.001830
76932,2018-07-17,0.003883
76932,2018-07-18,0.002471
76932,2018-07-19,-0.002465
76932,2018-07-20,-0.001024
76932,2018-07-23,0.001025
76932,2018-07-24,0.001977
76932,2018-07-25,0.008264
76932,2018-07-26,-0.001558
76932,2018-07-27,-0.007646
76932,2018-07-30,-0.005580
76932,2018-07-31,0.005536
76932,2018-08-01,-0.001296
76932,2018-08-02,0.005511
76932,2018-08-03,0.003274
76932,2018-08-06,0.003857
76932,2018-08-07,0.002255
76932,2018-08-08,-0.000270
76932,2018-08-09,-0.000291
76932,2018-08-10,-0.006335
76932,2018-08-13,-0.004685
76932,2018-08-14,0.006617
76932,2018-08-15,-0.009080
76932,2018-08-16,0.008016
76932,2018-08-17,0.003866
76932,2018-08-20,0.002833
76932,2018-08-21,0.003128
76932,2018-08-22,0.000730
76932,2018-08-23,-0.002437
76932,2018-08-24,0.006245
76932,2018-08-27,0.007157
76932,2018-08-28,0.000006
76932,2018-08-29,0.005183
76932,2018-08-30,-0.004428
76932,2018-08-31,0.000301
76932,2018-09-04,-0.002248
76932,2018-09-05,-0.003502
76932,2018-09-06,-0.003967
76932,2018-09-07,-0.002371
76932,2018-09-10,0.002274
76932,2018-09-11,0.003230
76932,2018-09-12,0.000829
76932,2018-09-13,0.004324
76932,2018-09-14,0.000904
76932,2018-09-17,-0.005975
76932,2018-09-18,0.005494
76932,2018-09-19,0.000524
76932,2018-09-20,0.007850
76932,2018-09-21,-0.001043
76932,2018-09-24,-0.003703
76932,2018-09-25,-0.000509
76932,2018-09-26,-0.004024
76932,2018-09-27,0.002401
76932,2018-09-28,0.000090
76932,2018-10-01,0.001786
76932,2018-10-02,-0.002262
76932,2018-10-03,0.001625
76932,2018-10-04,-0.009310
76932,2018-10-05,-0.006058
76932,2018-10-08,-0.001348
76932,2018-10-09,-0.001788
76932,2018-10-10,-0.031351
76932,2018-10-11,-0.018802
76932,2018-10-12,0.012278
76932,2018-10-15,-0.003655
76932,2018-10-16,0.021470
76932,2018-10-17,-0.001386
76932,2018-10-18,-0.014622
76932,2018-10-19,-0.001816
76932,2018-10-22,-0.003901
76932,2018-10-23,-0.005977
76932,2018-10-24,-0.030628
76932,2018-10-25,0.017448
76932,2018-10-26,-0.015512
76932,2018-10-29,-0.006987
76932,2018-10-30,0.015604
76932,2018-10-31,0.010455
76932,2018-11-01,0.013011
76932,2018-11-02,-0.004779
76932,2018-11-05,0.004439
76932,2018-11-06,0.005704
76932,2018-11-07,0.019256
76932,2018-11-08,-0.002936
76932,2018-11-09,-0.009721
76932,2018-11-12,-0.018878
76932,2018-11-13,-0.001188
76932,2018-11-14,-0.006557
76932,2018-11-15,0.010788
76932,2018-11-16,0.002082
76932,2018-11-19,-0.016575
76932,2018-11-20,-0.017946
76932,2018-11-21,0.006220
76932,2018-11-23,-0.005560
76932,2018-11-26,0.014598
76932,2018-11-27,0.000513
76932,2018-11-28,0.022306
76932,2018-11-29,-0.001759
76932,2018-11-30,0.006818
76932,2018-12-03,0.011443
76932,2018-12-04,-0.031761
76932,2018-12-06,-0.001887
76932,2018-12-07,-0.021063
76932,2018-12-10,-0.000255
76932,2018-12-11,-0.000717
76932,2018-12-12,0.006327
76932,2018-12-13,-0.002157
76932,2018-12-14,-0.017100
76932,2018-12-17,-0.020886
76932,2018-12-18,-0.000164
76932,2018-12-19,-0.014833
76932,2018-12-20,-0.015372
76932,2018-12-21,-0.020591
76932,2018-12-24,-0.024166
76932,2018-12-26,0.046860
76932,2018-12-27,0.006822
76932,2018-12-28,0.000154
76932,2018-12-31,0.008318
76932,2019-01-02,0.001796
76932,2019-01-03,-0.021043
76932,2019-01-04,0.033410
76932,2019-01-07,0.009202
76932,2019-01-08,0.010269
76932,2019-01-09,0.006199
76932,2019-01-10,0.004474
76932,2019-01-11,-0.000152
76932,2019-01-14,-0.005465
76932,2019-01-15,0.009839
76932,2019-01-16,0.003177
76932,2019-01-17,0.007082
76932,2019-01-18,0.012032
76932,2019-01-22,-0.014150
76932,2019-01-23,0.001313
76932,2019-01-24,0.002789
76932,2019-01-25,0.009553
76932,2019-01-28,-0.006493
76932,2019-01-29,-0.000918
76932,2019-01-30,0.014357
76932,2019-01-31,0.008467
76932,2019-02-01,0.001418
76932,2019-02-04,0.006692
76932,2019-02-05,0.004392
76932,2019-02-06,-0.002529
76932,2019-02-07,-0.008815
76932,2019-02-08,0.000651
76932,2019-02-11,0.001262
76932,2019-02-12,0.012367
76932,2019-02-13,0.002782
76932,2019-02-14,-0.001423
76932,2019-02-15,0.010835
76932,2019-02-19,0.002351
76932,2019-02-20,0.002105
76932,2019-02-21,-0.003534
76932,2019-02-22,0.006367
76932,2019-02-25,0.001355
76932,2019-02-26,-0.001496
76932,2019-02-27,0.000503
76932,2019-02-28,-0.002832
76932,2019-03-01,0.006074
76932,2019-03-04,-0.004235
76932,2019-03-05,-0.001320
76932,2019-03-06,-0.007768
76932,2019-03-07,-0.007494
76932,2019-03-08,-0.001900
76932,2019-03-11,0.014348
76932,2019-03-12,0.002743
76932,2019-03-13,0.006419
76932,2019-03-14,-0.000989
76932,2019-03-15,0.004549
76932,2019-03-18,0.004449
76932,2019-03-19,-0.000676
76932,2019-03-20,-0.003146
76932,2019-03-21,0.010294
76932,2019-03-22,-0.020352
76932,2019-03-25,-0.000328
76932,2019-03-26,0.007719
76932,2019-03-27,-0.004686
76932,2019-03-28,0.004111
76932,2019-03-29,0.006019
76932,2019-04-01,0.011239
76932,2019-04-02,-0.000146
76932,2019-04-03,0.002548
76932,2019-04-04,0.001939
76932,2019-04-05,0.005114
76932,2019-04-08,0.001042
76932,2019-04-09,-0.006282
76932,2019-04-10,0.004781
76932,2019-04-11,-0.000123
76932,2019-04-12,0.006427
76932,2019-04-15,-0.001019
76932,2019-04-16,0.000713
76932,2019-04-17,-0.003057
76932,2019-04-18,0.001078
76932,2019-04-22,0.000550
76932,2019-04-23,0.008919
76932,2019-04-24,-0.002067
76932,2019-04-25,-0.001464
76932,2019-04-26,0.005368
76932,2019-04-29,0.001457
76932,2019-04-30,0.000358
76932,2019-05-01,-0.007552
76932,2019-05-02,-0.001670
76932,2019-05-03,0.010903
76932,2019-05-06,-0.003819
76932,2019-05-07,-0.016138
76932,2019-05-08,-0.001604
76932,2019-05-09,-0.002762
76932,2019-05-10,0.004061
76932,2019-05-13,-0.024490
76932,2019-05-14,0.008972
76932,2019-05-15,0.005735
76932,2019-05-16,0.008466
76932,2019-05-17,-0.006777
76932,2019-05-20,-0.006482
76932,2019-05-21,0.008936
76932,2019-05-22,-0.003791
76932,2019-05-23,-0.012685
76932,2019-05-24,0.002769
76932,2019-05-28,-0.007504
76932,2019-05-29,-0.006890
76932,2019-05-30,0.001395
76932,2019-05-31,-0.011731
76932,2019-06-03,-0.002132
76932,2019-06-04,0.020888
76932,2019-06-05,0.006480
76932,2019-06-06,0.005135
76932,2019-06-07,0.009671
76932,2019-06-10,0.004786
76932,2019-06-11,-0.000587
76932,2019-06-12,-0.001895
76932,2019-06-13,0.004882
76932,2019-06-14,-0.002723
76932,2019-06-17,0.001583
76932,2019-06-18,0.009988
76932,2019-06-19,0.003742
76932,2019-06-20,0.008794
76932,2019-06-21,-0.002480
76932,2019-06-24,-0.002898
76932,2019-06-25,-0.008983
76932,2019-06-26,-0.001030
76932,2019-06-27,0.005851
76932,2019-06-28,0.006661
76932,2019-07-01,0.006666
76932,2019-07-02,0.002012
76932,2019-07-03,0.007696
76932,2019-07-05,-0.001125
76932,2019-07-08,-0.005365
76932,2019-07-09,0.001762
76932,2019-07-10,0.004054
76932,2019-07-11,0.001232
76932,2019-07-12,0.004673
76932,2019-07-15,-0.000159
76932,2019-07-16,-0.002952
76932,2019-07-17,-0.005594
76932,2019-07-18,0.003364
76932,2019-07-19,-0.005612
76932,2019-07-22,0.002286
76932,2019-07-23,0.006250
76932,2019-07-24,0.006008
76932,2019-07-25,-0.006384
76932,2019-07-26,0.007304
76932,2019-07-29,-0.002677
76932,2019-07-30,-0.001279
76932,2019-07-31,-0.009979
76932,2019-08-01,-0.009219
76932,2019-08-02,-0.007805
76932,2019-08-05,-0.028423
76932,2019-08-06,0.011900
76932,2019-08-07,0.001289
76932,2019-08-08,0.018530
76932,2019-08-09,-0.007192
76932,2019-08-12,-0.012019
76932,2019-08-13,0.013317
76932,2019-08-14,-0.027826
76932,2019-08-15,0.001777
76932,2019-08-16,0.014891
76932,2019-08-19,0.010675
76932,2019-08-20,-0.006749
76932,2019-08-21,0.007927
76932,2019-08-22,-0.001010
76932,2019-08-23,-0.024254
76932,2019-08-26,0.009977
76932,2019-08-27,-0.003859
76932,2019-08-28,0.006323
76932,2019-08-29,0.012551
76932,2019-08-30,0.000647
76932,2019-09-03,-0.007200
76932,2019-09-04,0.010731
76932,2019-09-05,0.012384
76932,2019-09-06,0.000270
76932,2019-09-09,0.000597
76932,2019-09-10,0.001209
76932,2019-09-11,0.008121
76932,2019-09-12,0.002394
76932,2019-09-13,-0.000402
76932,2019-09-16,-0.001251
76932,2019-09-17,0.002169
76932,2019-09-18,-0.000724
76932,2019-09-19,-0.000145
76932,2019-09-20,-0.004082
76932,2019-09-23,-0.000094
76932,2019-09-24,-0.009181
76932,2019-09-25,0.005652
76932,2019-09-26,-0.003072
76932,2019-09-27,-0.005689
76932,2019-09-30,0.004452
76932,2019-10-01,-0.012535
76932,2019-10-02,-0.016124
76932,2019-10-03,0.007636
76932,2019-10-04,0.012663
76932,2019-10-07,-0.003916
76932,2019-10-08,-0.015075
76932,2019-10-09,0.008366
76932,2019-10-10,0.005609
76932,2019-10-11,0.011399
76932,2019-10-14,-0.001618
76932,2019-10-15,0.009102
76932,2019-10-16,-0.001892
76932,2019-10-17,0.003690
76932,2019-10-18,-0.003714
76932,2019-10-21,0.006672
76932,2019-10-22,-0.003284
76932,2019-10-23,0.002377
76932,2019-10-24,0.002351
76932,2019-10-25,0.004071
76932,2019-10-28,0.005234
76932,2019-10-29,-0.000574
76932,2019-10-30,0.002780
76932,2019-10-31,-0.003480
76932,2019-11-01,0.010212
76932,2019-11-04,0.003762
76932,2019-11-05,-0.001073
76932,2019-11-06,-0.000325
76932,2019-11-07,0.002842
76932,2019-11-08,0.002642
76932,2019-11-11,-0.001637
76932,2019-11-12,0.001141
76932,2019-11-13,0.000337
76932,2019-11-14,0.000987
76932,2019-11-15,0.007074
76932,2019-11-18,0.000148
76932,2019-11-19,0.000027
76932,2019-11-20,-0.002962
76932,2019-11-21,-0.001708
76932,2019-11-22,0.002020
76932,2019-11-25,0.008560
76932,2019-11-26,0.002218
76932,2019-11-27,0.004320
76932,2019-11-29,-0.004045
76932,2019-12-02,-0.008547
76932,2019-12-03,-0.005643
76932,2019-12-04,0.006030
76932,2019-12-05,0.001102
76932,2019-12-06,0.008432
76932,2019-12-09,-0.002700
76932,2019-12-10,-0.000696
76932,2019-12-11,0.002740
76932,2019-12-12,0.007859
76932,2019-12-13,0.000027
76932,2019-12-16,0.007073
76932,2019-12-17,0.000547
76932,2019-12-18,0.000228
76932,2019-12-19,0.004192
76932,2019-12-20,0.004534
76932,2019-12-23,0.000956
76932,2019-12-24,0.000380
76932,2019-12-26,0.004616
76932,2019-12-27,-0.000643
76932,2019-12-30,-0.005105
76932,2019-12-31,0.002964
76932,2020-01-02,0.007412
76932,2020-01-03,-0.005828
76932,2020-01-06,0.003269
76932,2020-01-07,-0.002147
76932,2020-01-08,0.004028
76932,2020-01-09,0.005831
76932,2020-01-10,-0.002578
76932,2020-01-13,0.007077
76932,2020-01-14,-0.000394
76932,2020-01-15,0.001938
76932,2020-01-16,0.008389
76932,2020-01-17,0.002523
76932,2020-01-21,-0.003027
76932,2020-01-22,0.000376
76932,2020-01-23,0.001000
76932,2020-01-24,-0.008836
76932,2020-01-27,-0.014872
76932,2020-01-28,0.009614
76932,2020-01-29,-0.001160
76932,2020-01-30,0.002780
76932,2020-01-31,-0.016642
76932,2020-02-03,0.007562
76932,2020-02-04,0.014853
76932,2020-02-05,0.009336
76932,2020-02-06,0.002601
76932,2020-02-07,-0.005527
76932,2020-02-10,0.006756
76932,2020-02-11,0.003402
76932,2020-02-12,0.006406
76932,2020-02-13,-0.000773
76932,2020-02-14,0.001660
76932,2020-02-18,-0.001944
76932,2020-02-19,0.005179
76932,2020-02-20,-0.002604
76932,2020-02-21,-0.009789
76932,2020-02-24,-0.031760
76932,2020-02-25,-0.029476
76932,2020-02-26,-0.005395
76932,2020-02-27,-0.040987
76932,2020-02-28,-0.008552
76932,2020-03-02,0.040304
76932,2020-03-03,-0.024635
76932,2020-03-04,0.037552
76932,2020-03-05,-0.031529
76932,2020-03-06,-0.017785
76932,2020-03-09,-0.079317
76932,2020-03-10,0.044398
76932,2020-03-11,-0.049958
76932,2020-03-12,-0.096841
76932,2020-03-13,0.085502
76932,2020-03-16,-0.118168
76932,2020-03-17,0.053074
76932,2020-03-18,-0.059610
76932,2020-03-19,0.014319
76932,2020-03-20,-0.037156
76932,2020-03-23,-0.026878
76932,2020-03-24,0.091556
76932,2020-03-25,0.016379
76932,2020-03-26,0.057470
76932,2020-03-27,-0.033038
76932,2020-03-30,0.029038
76932,2020-03-31,-0.012277
76932,2020-04-01,-0.045015
76932,2020-04-02,0.019501
76932,2020-04-03,-0.015754
76932,2020-04-06,0.067894
76932,2020-04-07,0.000476
76932,2020-04-08,0.033821
76932,2020-04-09,0.018252
76932,2020-04-13,-0.010146
76932,2020-04-14,0.028171
76932,2020-04-15,-0.023057
76932,2020-04-16,0.004197
76932,2020-04-17,0.027687
76932,2020-04-20,-0.015553
76932,2020-04-21,-0.029210
76932,2020-04-22,0.021875
76932,2020-04-23,0.001250
76932,2020-04-24,0.013045
76932,2020-04-27,0.017511
76932,2020-04-28,-0.002298
76932,2020-04-29,0.028865
76932,2020-04-30,-0.013076
76932,2020-05-01,-0.028041
76932,2020-05-04,0.004810
76932,2020-05-05,0.008738
76932,2020-05-06,-0.005853
76932,2020-05-07,0.013322
76932,2020-05-08,0.018605
76932,2020-05-11,-0.000441
76932,2020-05-12,-0.020370
76932,2020-05-13,-0.019027
76932,2020-05-14,0.010302
76932,2020-05-15,0.005234
76932,2020-05-18,0.033368
76932,2020-05-19,-0.009706
76932,2020-05-20,0.017387
76932,2020-05-21,-0.006646
76932,2020-05-22,0.002656
76932,2020-05-26,0.014186
76932,2020-05-27,0.014962
76932,2020-05-28,-0.003516
76932,2020-05-29,0.004678
76932,2020-06-01,0.006645
76932,2020-06-02,0.008413
76932,2020-06-03,0.014862
76932,2020-06-04,-0.003038
76932,2020-06-05,0.025002
76932,2020-06-08,0.014235
76932,2020-06-09,-0.009508
76932,2020-06-10,-0.006659
76932,2020-06-11,-0.058203
76932,2020-06-12,0.014074
76932,2020-06-15,0.010691
76932,2020-06-16,0.017647
76932,2020-06-17,-0.004129
76932,2020-06-18,0.001198
76932,2020-06-19,-0.004599
76932,2020-06-22,0.006682
76932,2020-06-23,0.003905
76932,2020-06-24,-0.025737
76932,2020-06-25,0.011260
76932,2020-06-26,-0.022878
76932,2020-06-29,0.014497
76932,2020-06-30,0.014671
76932,2020-07-01,0.004033
76932,2020-07-02,0.005020
76932,2020-07-06,0.014885
76932,2020-07-07,-0.010264
76932,2020-07-08,0.008437
76932,2020-07-09,-0.005703
76932,2020-07-10,0.010386
76932,2020-07-13,-0.011212
76932,2020-07-14,0.013290
76932,2020-07-15,0.011800
76932,2020-07-16,-0.004003
76932,2020-07-17,0.003636
76932,2020-07-20,0.008567
76932,2020-07-21,0.002298
76932,2020-07-22,0.005138
76932,2020-07-23,-0.010909
76932,2020-07-24,-0.006986
76932,2020-07-27,0.009010
76932,2020-07-28,-0.006926
76932,2020-07-29,0.013428
76932,2020-07-30,-0.003768
76932,2020-07-31,0.004524
76932,2020-08-03,0.008692
76932,2020-08-04,0.004528
76932,2020-08-05,0.007526
76932,2020-08-06,0.004654
76932,2020-08-07,0.000244
76932,2020-08-10,0.002652
76932,2020-08-11,-0.007931
76932,2020-08-12,0.012994
76932,2020-08-13,-0.000593
76932,2020-08-14,-0.000669
76932,2020-08-17,0.005019
76932,2020-08-18,0.001404
76932,2020-08-19,-0.004378
76932,2020-08-20,0.002806
76932,2020-08-21,0.001599
76932,2020-08-24,0.008910
76932,2020-08-25,0.003408
76932,2020-08-26,0.008729
76932,2020-08-27,0.001686
76932,2020-08-28,0.006925
76932,2020-08-31,-0.001560
76932,2020-09-01,0.008490
76932,2020-09-02,0.012122
76932,2020-09-03,-0.033998
76932,2020-09-04,-0.008065
76932,2020-09-08,-0.026800
76932,2020-09-09,0.019843
76932,2020-09-10,-0.015557
76932,2020-09-11,-0.000188
76932,2020-09-14,0.015413
76932,2020-09-15,0.005411
76932,2020-09-16,-0.003147
76932,2020-09-17,-0.007869
76932,2020-09-18,-0.008825
76932,2020-09-21,-0.012511
76932,2020-09-22,0.009333
76932,2020-09-23,-0.024029
76932,2020-09-24,0.002036
76932,2020-09-25,0.015674
76932,2020-09-28,0.016584
76932,2020-09-29,-0.004001
76932,2020-09-30,0.006881
76932,2020-10-01,0.007865
76932,2020-10-02,-0.007735
76932,2020-10-05,0.018302
76932,2020-10-06,-0.011910
76932,2020-10-07,0.017039
76932,2020-10-08,0.008516
76932,2020-10-09,0.008550
76932,2020-10-12,0.013469
76932,2020-10-13,-0.004951
76932,2020-10-14,-0.006017
76932,2020-10-15,-0.000777
76932,2020-10-16,-0.000707
76932,2020-10-19,-0.014167
76932,2020-10-20,0.003821
76932,2020-10-21,-0.003440
76932,2020-10-22,0.006130
76932,2020-10-23,0.003817
76932,2020-10-26,-0.018085
76932,2020-10-27,-0.003025
76932,2020-10-28,-0.032808
76932,2020-10-29,0.010473
76932,2020-10-30,-0.013112
76932,2020-11-02,0.012086
76932,2020-11-03,0.018824
76932,2020-11-04,0.019588
76932,2020-11-05,0.021074
76932,2020-11-06,-0.000045
76932,2020-11-09,0.010634
76932,2020-11-10,-0.000557
76932,2020-11-11,0.008042
76932,2020-11-12,-0.009669
76932,2020-11-13,0.013293
76932,2020-11-16,0.012334
76932,2020-11-17,-0.001528
76932,2020-11-18,-0.009049
76932,2020-11-19,0.005837
76932,2020-11-20,-0.004295
76932,2020-11-23,0.007981
76932,2020-11-24,0.015105
76932,2020-11-25,0.000178
76932,2020-11-27,0.003998
76932,2020-11-30,-0.005743
76932,2020-12-01,0.009645
76932,2020-12-02,0.001192
76932,2020-12-03,0.002272
76932,2020-12-04,0.010477
76932,2020-12-07,-0.000220
76932,2020-12-08,0.004283
76932,2020-12-09,-0.009558
76932,2020-12-10,0.002640
76932,2020-12-11,-0.002252
76932,2020-12-14,-0.003267
76932,2020-12-15,0.013083
76932,2020-12-16,0.001387
76932,2020-12-17,0.007947
76932,2020-12-18,-0.002101
76932,2020-12-21,-0.002928
76932,2020-12-22,0.000602
76932,2020-12-23,0.001445
76932,2020-12-24,0.002330
76932,2020-12-28,0.003847
76932,2020-12-29,-0.003652
76932,2020-12-30,0.003291
76932,2020-12-31,0.003558
76932,2021-01-04,-0.013064
76932,2021-01-05,0.009014
76932,2021-01-06,0.008037
76932,2021-01-07,0.016263
76932,2021-01-08,0.004688
76932,2021-01-11,-0.005645
76932,2021-01-12,0.004197
76932,2021-01-13,0.000912
76932,2021-01-14,-0.000047
76932,2021-01-15,-0.008542
76932,2021-01-19,0.008537
76932,2021-01-20,0.012048
76932,2021-01-21,-0.000935
76932,2021-01-22,-0.001461
76932,2021-01-25,0.002429
76932,2021-01-26,-0.002925
76932,2021-01-27,-0.024763
76932,2021-01-28,0.009276
76932,2021-01-29,-0.017643
76932,2021-02-01,0.017251
76932,2021-02-02,0.014014
76932,2021-02-03,0.001354
76932,2021-02-04,0.011293
76932,2021-02-05,0.006078
76932,2021-02-08,0.009781
76932,2021-02-09,0.000958
76932,2021-02-10,-0.000306
76932,2021-02-11,0.001885
76932,2021-02-12,0.004671
76932,2021-02-16,-0.001123
76932,2021-02-17,-0.002344
76932,2021-02-18,-0.006585
76932,2021-02-19,0.002724
76932,2021-02-22,-0.009646
76932,2021-02-23,-0.001282
76932,2021-02-24,0.011298
76932,2021-02-25,-0.026609
76932,2021-02-26,-0.003846
76932,2021-03-01,0.024765
76932,2021-03-02,-0.009017
76932,2021-03-03,-0.014661
76932,2021-03-04,-0.016690
76932,2021-03-05,0.017372
76932,2021-03-08,-0.005877
76932,2021-03-09,0.016852
76932,2021-03-10,0.006778
76932,2021-03-11,0.014170
76932,2021-03-12,0.001509
76932,2021-03-15,0.007061
76932,2021-03-16,-0.004282
76932,2021-03-17,0.003570
76932,2021-03-18,-0.017954
76932,2021-03-19,0.001804
76932,2021-03-22,0.004791
76932,2021-03-23,-0.011993
76932,2021-03-24,-0.009090
76932,2021-03-25,0.006556
76932,2021-03-26,0.015363
76932,2021-03-29,-0.005260
76932,2021-03-30,0.000023
76932,2021-03-31,0.005605
76932,2021-04-01,0.012802
76932,2021-04-05,0.011451
76932,2021-04-06,0.000329
76932,2021-04-07,-0.001475
76932,2021-04-08,0.005892
76932,2021-04-09,0.005508
76932,2021-04-12,-0.000689
76932,2021-04-13,0.003958
76932,2021-04-14,-0.002872
76932,2021-04-15,0.010050
76932,2021-04-16,0.002625
76932,2021-04-19,-0.006927
76932,2021-04-20,-0.009080
76932,2021-04-21,0.011280
76932,2021-04-22,-0.007251
76932,2021-04-23,0.012026
76932,2021-04-26,0.004392
76932,2021-04-27,-0.000236
76932,2021-04-28,0.000142
76932,2021-04-29,0.003534
76932,2021-04-30,-0.008008
76932,2021-05-03,0.002051
76932,2021-05-04,-0.008437
76932,2021-05-05,-0.000050
76932,2021-05-06,0.004793
76932,2021-05-07,0.008673
76932,2021-05-10,-0.012279
76932,2021-05-11,-0.006579
76932,2021-05-12,-0.022536
76932,2021-05-13,0.009761
76932,2021-05-14,0.017585
76932,2021-05-17,-0.001356
76932,2021-05-18,-0.005975
76932,2021-05-19,-0.003798
76932,2021-05-20,0.011154
76932,2021-05-21,-0.000303
76932,2021-05-24,0.009375
76932,2021-05-25,-0.002731
76932,2021-05-26,0.004533
76932,2021-05-27,0.002905
76932,2021-05-28,0.001006
76932,2021-06-01,0.001667
76932,2021-06-02,0.001731
76932,2021-06-03,-0.005216
76932,2021-06-04,0.008419
76932,2021-06-07,0.001642
76932,2021-06-08,0.001769
76932,2021-06-09,-0.002880
76932,2021-06-10,0.004027
76932,2021-06-11,0.003115
76932,2021-06-14,0.001325
76932,2021-06-15,-0.002962
76932,2021-06-16,-0.004693
76932,2021-06-17,-0.001405
76932,2021-06-18,-0.012535
76932,2021-06-21,0.013561
76932,2021-06-22,0.004926
76932,2021-06-23,-0.000137
76932,2021-06-24,0.006528
76932,2021-06-25,0.003216
76932,2021-06-28,0.001063
76932,2021-06-29,-0.000040
76932,2021-06-30,0.000360
76932,2021-07-01,0.004200
76932,2021-07-02,0.005001
76932,2021-07-06,-0.003010
76932,2021-07-07,0.001100
76932,2021-07-08,-0.009006
76932,2021-07-09,0.012887
76932,2021-07-12,0.002173
76932,2021-07-13,-0.005943
76932,2021-07-14,-0.002375
76932,2021-07-15,-0.003905
76932,2021-07-16,-0.007607
76932,2021-07-19,-0.014629
76932,2021-07-20,0.016902
76932,2021-07-21,0.009672
76932,2021-07-22,0.000285
76932,2021-07-23,0.008915
76932,2021-07-26,0.001649
76932,2021-07-27,-0.005939
76932,2021-07-28,0.002969
76932,2021-07-29,0.004547
76932,2021-07-30,-0.005629
76932,2021-08-02,-0.001350
76932,2021-08-03,0.006796
76932,2021-08-04,-0.003965
76932,2021-08-05,0.007173
76932,2021-08-06,0.000825
76932,2021-08-09,-0.000405
76932,2021-08-10,0.000668
76932,2021-08-11,0.002429
76932,2021-08-12,0.001978
76932,2021-08-13,0.000280
76932,2021-08-16,-0.000843
76932,2021-08-17,-0.007821
76932,2021-08-18,-0.008858
76932,2021-08-19,-0.002259
76932,2021-08-20,0.008679
76932,2021-08-23,0.010518
76932,2021-08-24,0.004232
76932,2021-08-25,0.002593
76932,2021-08-26,-0.006469
76932,2021-08-27,0.010965
76932,2021-08-30,0.003027
76932,2021-08-31,-0.001063
76932,2021-09-01,0.001985
76932,2021-09-02,0.004125
76932,2021-09-03,-0.000078
76932,2021-09-07,-0.004163
76932,2021-09-08,-0.003491
76932,2021-09-09,-0.002862
76932,2021-09-10,-0.007309
76932,2021-09-13,0.001957
76932,2021-09-14,-0.006226
76932,2021-09-15,0.008518
76932,2021-09-16,-0.000877
76932,2021-09-17,-0.007397
76932,2021-09-20,-0.018222
76932,2021-09-21,0.000856
76932,2021-09-22,0.009965
76932,2021-09-23,0.012060
76932,2021-09-24,-0.000111
76932,2021-09-27,-0.000980
76932,2021-09-28,-0.020769
76932,2021-09-29,-0.000069
76932,2021-09-30,-0.009500
76932,2021-10-01,0.010643
76932,2021-10-04,-0.012878
76932,2021-10-05,0.009502
76932,2021-10-06,0.002818
76932,2021-10-07,0.009925
76932,2021-10-08,-0.002520
76932,2021-10-11,-0.006344
76932,2021-10-12,0.000236
76932,2021-10-13,0.004802
76932,2021-10-14,0.015965
76932,2021-10-15,0.005721
76932,2021-10-18,0.003275
76932,2021-10-19,0.006813
76932,2021-10-20,0.003892
76932,2021-10-21,0.002944
76932,2021-10-22,-0.001700
76932,2021-10-25,0.005483
76932,2021-10-26,-0.000059
76932,2021-10-27,-0.007541
76932,2021-10-28,0.011248
76932,2021-10-29,0.000973
76932,2021-11-01,0.005685
76932,2021-11-02,0.002035
76932,2021-11-03,0.007317
76932,2021-11-04,0.002951
76932,2021-11-05,0.004007
76932,2021-11-08,0.001985
76932,2021-11-09,-0.002888
76932,2021-11-10,-0.010458
76932,2021-11-11,0.002449
76932,2021-11-12,0.007136
76932,2021-11-15,-0.000328
76932,2021-11-16,0.004036
76932,2021-11-17,-0.004441
76932,2021-11-18,0.000267
76932,2021-11-19,-0.002866
76932,2021-11-22,-0.006220
76932,2021-11-23,-0.000289
76932,2021-11-24,0.003215
76932,2021-11-26,-0.022333
76932,2021-11-29,0.010084
76932,2021-11-30,-0.019130
76932,2021-12-01,-0.015120
76932,2021-12-02,0.015404
76932,2021-12-03,-0.011375
76932,2021-12-06,0.011801
76932,2021-12-07,0.021576
76932,2021-12-08,0.004299
76932,2021-12-09,-0.010779
76932,2021-12-10,0.006154
76932,2021-12-13,-0.009868
76932,2021-12-14,-0.007689
76932,2021-12-15,0.015057
76932,2021-12-16,-0.010042
76932,2021-12-17,-0.006259
76932,2021-12-20,-0.012320
76932,2021-12-21,0.019936
76932,2021-12-22,0.009573
76932,2021-12-23,0.006854
76932,2021-12-27,0.012046
76932,2021-12-28,-0.002438
76932,2021-12-29,0.000553
76932,2021-12-30,-0.000979
76932,2021-12-31,-0.002389
76932,2022-01-03,0.006155
76932,2022-01-04,-0.002351
76932,2022-01-05,-0.021879
76932,2022-01-06,0.000161
76932,2022-01-07,-0.004164
76932,2022-01-10,-0.001893
76932,2022-01-11,0.010905
76932,2022-01-12,0.001817
76932,2022-01-13,-0.014356
76932,2022-01-14,0.000164
76932,2022-01-18,-0.019346
76932,2022-01-19,-0.009368
76932,2022-01-20,-0.010991
76932,2022-01-21,-0.019931
76932,2022-01-24,0.004196
76932,2022-01-25,-0.012440
76932,2022-01-26,-0.003579
76932,2022-01-27,-0.008106
76932,2022-01-28,0.022473
76932,2022-01-31,0.022431
76932,2022-02-01,0.008548
76932,2022-02-02,0.004746
76932,2022-02-03,-0.023331
76932,2022-02-04,0.007243
76932,2022-02-07,-0.001807
76932,2022-02-08,0.009147
76932,2022-02-09,0.016251
76932,2022-02-10,-0.016293
76932,2022-02-11,-0.017672
76932,2022-02-14,-0.004128
